Id	Sire	Dam	Line
10975457	Sire_25	Dam_25	Bwawani
10975113	Sire_25	Dam_25	Bwawani
10974840	Sire_25	Dam_25	Bwawani
10975522	Sire_25	Dam_25	Bwawani
10975106	Sire_25	Dam_25	Bwawani
10974638	Sire_25	Dam_25	Bwawani
10975397	Sire_25	Dam_25	Bwawani
10975187	Sire_25	Dam_25	Bwawani
10974713	Sire_25	Dam_25	Bwawani
10975267	Sire_25	Dam_25	Bwawani
10975040	Sire_26	Dam_26	Bwawani
10975228	Sire_26	Dam_26	Bwawani
10975012	Sire_26	Dam_26	Bwawani
10974752	Sire_26	Dam_26	Bwawani
10975231	Sire_26	Dam_26	Bwawani
10974715	Sire_26	Dam_26	Bwawani
10975290	Sire_26	Dam_26	Bwawani
10974709	Sire_26	Dam_26	Bwawani
10974848	Sire_26	Dam_26	Bwawani
10975486	Sire_26	Dam_26	Bwawani
10975061	sire_26	Dam_26	Bwawani
10975202	Sire_26	Dam_26	Bwawani
10975346	Sire_26	Dam_26	Bwawani
10974739	Sire_26	Dam_26	Bwawani
10975347	Sire_26	Dam_26	Bwawani
10974813	Sire_26	Dam_26	Bwawani
10975561	Sire_26	Dam_26	Bwawani
10975070	Sire_26	Dam_26	Bwawani
10975425	Sire_26	Dam_26	Bwawani
10975017	Sire_26	Dam_26	Bwawani
10975394	Sire_26	Dam_26	Bwawani
10975590	Sire_26	Dam_26	Bwawani
10975627	Sire_26	Dam_26	Bwawani
10974913	Sire_26	Dam_26	Bwawani
10975006	Sire_27	Dam_27	Bwawani
10974872	Sire_27	Dam_27	Bwawani
10975157	Sire_27	Dam_27	Bwawani
10974866	Sire_27	Dam_27	Bwawani
10975492	Sire_27	Dam_27	Bwawani
10974727	Sire_27	Dam_27	Bwawani
10974662	Sire_27	Dam_27	Bwawani
10975026	Sire_27	Dam_27	Bwawani
10975602	Sire_27	Dam_27	Bwawani
10974911	Sire_27	Dam_27	Bwawani
10974915	Sire_27	Dam_27	Bwawani
10975082	Sire_27	Dam_27	Bwawani
10975125	Sire_27	Dam_27	Bwawani
10974883	Sire_27	Dam_27	Bwawani
10975605	Sire_27	Dam_27	Bwawani
10974632	Sire_27	Dam_27	Bwawani
10975306	Sire_27	Dam_27	Bwawani
10975087	Sire_27	Dam_27	Bwawani
10974961	Sire_27	Dam_27	Bwawani
10974901	Sire_27	Dam_27	Bwawani
10975391	Sire_28	Dam_28	Kilola
10974686	Sire_28	Dam_28	Kilola
10975533	Sire_28	Dam_28	Kilola
10974791	Sire_28	Dam_28	Kilola
10975016	Sire_28	Dam_28	Kilola
10974941	Sire_28	Dam_28	Kilola
10975189	Sire_28	Dam_28	Kilola
10975004	Sire_28	Dam_28	Kilola
10974785	Sire_28	Dam_28	Kilola
10977402	Sire_28	Dam_28	Kilola
10977109	Sire_28	Dam_28	Kilola
10976392	Sire_28	Dam_28	Kilola
10977227	Sire_28	Dam_28	Kilola
10977267	Sire_28	Dam_28	Kilola
10977178	Sire_28	Dam_28	Kilola
10976651	Sire_28	Dam_28	Kilola
10977320	Sire_28	Dam_28	Kilola
10977630	Sire_29	Dam_29	Kilola
10977037	Sire_29	Dam_29	Kilola
10977628	Sire_29	Dam_29	Kilola
10977210	Sire_29	Dam_29	Kilola
10977532	Sire_29	Dam_29	Kilola
10977564	Sire_29	Dam_29	Kilola
10977508	Sire_29	Dam_29	Kilola
10976643	Sire_29	Dam_29	Kilola
10976748	Sire_29	Dam_29	Kilola
10977618	Sire_29	Dam_29	Kilola
10977561	Sire_29	Dam_29	Kilola
10977439	Sire_29	Dam_29	Kilola
10977306	Sire_29	Dam_29	Kilola
10977479	Sire_29	Dam_29	Kilola
10977466	Sire_29	Dam_29	Kilola
10976939	Sire_29	Dam_29	Kilola
10977409	Sire_29	Dam_29	Kilola
10977517	Sire_29	Dam_29	Kilola
10977126	Sire_29	Dam_29	Kilola
10977079	Sire_29	Dam_29	Kilola
10977503	Sire_29	Dam_29	Kilola
10977418	Sire_29	Dam_29	Kilola
10977468	Sire_29	Dam_29	Kilola
10977304	Sire_29	Dam_29	Kilola
10977574	Sire_29	Dam_29	Kilola
10977218	Sire_29	Dam_29	Kilola
10974879	Sire_30	Dam_30	Kilola
10277458	Sire_30	Dam_30	Kilola
10977379	Sire_30	Dam_30	Kilola
10977433	Sire_30	Dam_30	Kilola
10977471	Sire_30	Dam_30	Kilola
10276804	Sire_30	Dam_30	Kilola
10976656	Sire_30	Dam_30	Kilola
10977310	Sire_30	Dam_30	Kilola
10977376	Sire_30	Dam_30	Kilola
10976968	Sire_30	Dam_30	Kilola
10977013	Sire_30	Dam_30	Kilola
10977227	Sire_30	Dam_30	Kilola
10977026	Sire_30	Dam_30	Kilola
10976971	Sire_30	Dam_30	Kilola
10977333	Sire_30	Dam_30	Kilola
10977049	Sire_30	Dam_30	Kilola
10977489	Sire_30	Dam_30	Kilola
10976858	Sire_30	Dam_30	Kilola
10977626	Sire_30	Dam_30	Kilola
10976741	Sire_30	Dam_30	Kilola
10976647	Sire_30	Dam_30	Kilola
10977582	Sire_30	Dam_30	Kilola
10975626	Sire_30	Dam_30	Kilola
10977591	Sire_31	Dam_31	Kilola
10977051	Sire_31	Dam_31	Kilola
10976707	Sire_31	Dam_31	Kilola
10977085	Sire_31	Dam_31	Kilola
10977165	Sire_31	Dam_31	Kilola
10976969	Sire_31	Dam_31	Kilola
10977449	Sire_31	Dam_31	Kilola
10977438	Sire_31	Dam_31	Kilola
10977299	Sire_31	Dam_31	Kilola
10977273	Sire_31	Dam_31	Kilola
10977132	Sire_31	Dam_31	Kilola
10977605	Sire_31	Dam_31	Kilola
10977104	Sire_31	Dam_31	Kilola
10977212	Sire_31	Dam_31	Kilola
10977216	Sire_31	Dam_31	Kilola
10977057	Sire_31	Dam_31	Kilola
10977444	Sire_31	Dam_31	Kilola
10977034	Sire_31	Dam_31	Kilola
10977252	Sire_31	Dam_31	Kilola
10977191	Sire_31	Dam_31	Kilola
10977525	Sire_31	Dam_31	Kilola
10977609	Sire_31	Dam_31	Kilola
10976844	Sire_31	Dam_31	Kilola
10977476	Sire_31	Dam_31	Kilola
10977478	Sire_31	Dam_31	Kilola
10977255	Sire_31	Dam_31	Kilola
10977580	Sire_31	Dam_31	Kilola
10974909	Sire_32	Dam_32	Ruaha
10974722	Sire_32	Dam_32	Ruaha
10975090	Sire_32	Dam_32	Ruaha
10975277	Sire_32	Dam_32	Ruaha
10974779	Sire_32	Dam_32	Ruaha
10974773	Sire_32	Dam_32	Ruaha
10975351	Sire_32	Dam_32	Ruaha
10975318	Sire_32	Dam_32	Ruaha
10975091	Sire_32	Dam_32	Ruaha
10975227	Sire_32	Dam_32	Ruaha
10974965	Sire_32	Dam_32	Ruaha
10975128	Sire_32	Dam_32	Ruaha
10974846	Sire_32	Dam_32	Ruaha
10974801	Sire_32	Dam_32	Ruaha
10975055	Sire_32	Dam_32	Ruaha
10975057	Sire_32	Dam_32	Ruaha
10974871	Sire_32	Dam_32	Ruaha
10974869	Sire_32	Dam_32	Ruaha
10974770	Sire_32	Dam_32	Ruaha
10974734	Sire_32	Dam_32	Ruaha
10974666	Sire_32	Dam_32	Ruaha
10977059	Sire_33	Dam_33	Ruaha
10977353	Sire_33	Dam_33	Ruaha
10977483	Sire_33	Dam_33	Ruaha
10976953	Sire_33	Dam_33	Ruaha
10976962	Sire_33	Dam_33	Ruaha
10977599	Sire_33	Dam_33	Ruaha
10977247	Sire_33	Dam_33	Ruaha
10977827	Sire_33	Dam_33	Ruaha
10976675	Sire_33	Dam_33	Ruaha
10977269	Sire_33	Dam_33	Ruaha
10977604	Sire_33	Dam_33	Ruaha
10977550	Sire_33	Dam_33	Ruaha
10976764	Sire_33	Dam_33	Ruaha
10977408	Sire_33	Dam_33	Ruaha
10977339	Sire_33	Dam_33	Ruaha
10977092	Sire_33	Dam_33	Ruaha
10977159	Sire_33	Dam_33	Ruaha
10977554	Sire_33	Dam_33	Ruaha
10977381	Sire_33	Dam_33	Ruaha
10976793	Sire_33	Dam_33	Ruaha
10976663	Sire_33	Dam_33	Ruaha
10977275	Sire_34	Dam_34	Ruaha
10977559	Sire_34	Dam_34	Ruaha
10977513	Sire_34	Dam_34	Ruaha
10977390	Sire_34	Dam_34	Ruaha
10977523	Sire_34	Dam_34	Ruaha
10977491	Sire_34	Dam_34	Ruaha
10977149	Sire_34	Dam_34	Ruaha
10977045	Sire_34	Dam_34	Ruaha
10977228	Sire_34	Dam_34	Ruaha
10977036	Sire_34	Dam_34	Ruaha
10976931	Sire_34	Dam_34	Ruaha
10977431	Sire_34	Dam_34	Ruaha
10976864	Sire_34	Dam_34	Ruaha
10976799	Sire_34	Dam_34	Ruaha
10977570	Sire_34	Dam_34	Ruaha
10976720	Sire_35	Dam_35	Ruaha
10977364	Sire_35	Dam_35	Ruaha
10977585	Sire_35	Dam_35	Ruaha
10977447	Sire_35	Dam_35	Ruaha
10977010	Sire_35	Dam_35	Ruaha
10977405	Sire_35	Dam_35	Ruaha
10976709	Sire_35	Dam_35	Ruaha
10976646	Sire_35	Dam_35	Ruaha
10977623	Sire_35	Dam_35	Ruaha
10977076	Sire_35	Dam_35	Ruaha
10977530	Sire_35	Dam_35	Ruaha
10977563	Sire_35	Dam_35	Ruaha
10977199	Sire_35	Dam_35	Ruaha
10977429	Sire_35	Dam_35	Ruaha
10976691	Sire_35	Dam_35	Ruaha
10977061	Sire_35	Dam_35	Ruaha
10977176	Sire_35	Dam_35	Ruaha
10977312	Sire_35	Dam_35	Ruaha
10976156	Sire_1	Dam_1	Wami
10975688	Sire_1	Dam_1	Wami
10975938	Sire_1	Dam_1	Wami
10975877	Sire_1	Dam_1	Wami
10975925	Sire_1	Dam_1	Wami
10976549	Sire_1	Dam_1	Wami
10976539	Sire_1	Dam_1	Wami
10975850	Sire_1	Dam_1	Wami
10976364	Sire_1	Dam_1	Wami
10976118	Sire_1	Dam_1	Wami
10977543	Sire_1	Dam_1	Wami
10976380	Sire_1	Dam_1	Wami
10976176	Sire_1	Dam_1	Wami
10979001	Sire_1	Dam_1	Wami
10976147	Sire_1	Dam_1	Wami
10976209	Sire_1	Dam_1	Wami
10975801	Sire_1	Dam_1	Wami
10976276	Sire_1	Dam_1	Wami
10975870	Sire_1	Dam_1	Wami
10976355	Sire_1	Dam_1	Wami
10976466	Sire_1	Dam_1	Wami
10976171	Sire_1	Dam_1	Wami
10976560	Sire_1	Dam_1	Wami
10976542	Sire_1	Dam_1	Wami
10975989	Sire_1	Dam_1	Wami
10975922	Sire_1	Dam_1	Wami
10975891	Sire_1	Dam_1	Wami
10976199	Sire_1	Dam_1	Wami
10975720	Sire_2	Dam_2	Wami
10976369	Sire_2	Dam_2	Wami
10975899	Sire_2	Dam_2	Wami
10976438	Sire_2	Dam_2	Wami
10975647	Sire_2	Dam_2	Wami
10976062	Sire_2	Dam_2	Wami
10976210	Sire_2	Dam_2	Wami
10976502	Sire_2	Dam_2	Wami
10975716	Sire_2	Dam_2	Wami
10976077	Sire_2	Dam_2	Wami
10975646	Sire_2	Dam_2	Wami
10976152	Sire_2	Dam_2	Wami
10975872	Sire_2	Dam_2	Wami
10976282	Sire_2	Dam_2	Wami
10975708	Sire_2	Dam_2	Wami
10976299	Sire_2	Dam_2	Wami
10975985	Sire_2	Dam_2	Wami
10976011	Sire_2	Dam_2	Wami
10976254	Sire_2	Dam_2	Wami
10976233	Sire_2	Dam_2	Wami
10976536	Sire_2	Dam_2	Wami
10975929	Sire_2	Dam_2	Wami
10976240	Sire_2	Dam_2	Wami
10976493	Sire_2	Dam_2	Wami
10976290	Sire_2	Dam_2	Wami
10975751	Sire_2	Dam_2	Wami
10976386	Sire_2	Dam_2	Wami
10976238	Sire_2	Dam_2	Wami
10976568	Sire_3	Dam_3	Wami
10976077	Sire_3	Dam_3	Wami
10976204	Sire_3	Dam_3	Wami
10976076	Sire_3	Dam_3	Wami
10975918	Sire_3	Dam_3	Wami
10975993	Sire_3	Dam_3	Wami
10976417	Sire_3	Dam_3	Wami
10975694	Sire_3	Dam_3	Wami
10976055	Sire_3	Dam_3	Wami
10976494	Sire_3	Dam_3	Wami
10976031	Sire_3	Dam_3	Wami
10975841	Sire_3	Dam_3	Wami
10976454	Sire_3	Dam_3	Wami
10976216	Sire_3	Dam_3	Wami
10976112	Sire_3	Dam_3	Wami
10976540	Sire_3	Dam_3	Wami
10976022	Sire_3	Dam_3	Wami
10976487	Sire_3	Dam_3	Wami
10976397	Sire_3	Dam_3	Wami
10976471	Sire_3	Dam_3	Wami
10975739	Sire_3	Dam_3	Wami
10975725	Sire_3	Dam_3	Wami
10976247	Sire_3	Dam_3	Wami
10975759	Sire_4	Dam_4	Wami
10976429	Sire_4	Dam_4	Wami
10976428	Sire_4	Dam_4	Wami
10975895	Sire_4	Dam_4	Wami
10976414	Sire_4	Dam_4	Wami
10976129	Sire_4	Dam_4	Wami
10976559	Sire_4	Dam_4	Wami
10975798	Sire_4	Dam_4	Wami
10975995	Sire_4	Dam_4	Wami
10975930	Sire_4	Dam_4	Wami
10976599	Sire_4	Dam_4	Wami
10975988	Sire_4	Dam_4	Wami
10975649	Sire_4	Dam_4	Wami
10976464	Sire_4	Dam_4	Wami
10975951	Sire_4	Dam_4	Wami
10975747	Sire_4	Dam_4	Wami
10976511	Sire_4	Dam_4	Wami
10976113	Sire_4	Dam_4	Wami
10976182	Sire_4	Dam_4	Wami
10976242	Sire_4	Dam_4	Wami
10976119	Sire_4	Dam_4	Wami
10975821	Sire_4	Dam_4	Wami
10975979	Sire_4	Dam_4	Wami
10976499	Sire_4	Dam_4	Wami
10977895	Sire_5	Dam_5	Chemchem
10975170	Sire_5	Dam_5	Chemchem
10977921	Sire_5	Dam_5	Chemchem
10978037	Sire_5	Dam_5	Chemchem
10978323	Sire_5	Dam_5	Chemchem
10978513	Sire_5	Dam_5	Chemchem
10978610	Sire_5	Dam_5	Chemchem
10978112	Sire_5	Dam_5	Chemchem
10978483	Sire_5	Dam_5	Chemchem
10977325	Sire_5	Dam_5	Chemchem
10978871	Sire_5	Dam_5	Chemchem
10977958	Sire_6	Dam_6	Chemchem
10978239	Sire_6	Dam_6	Chemchem
10978074	Sire_6	Dam_6	Chemchem
10978386	Sire_6	Dam_6	Chemchem
10978012	Sire_6	Dam_6	Chemchem
10978011	Sire_6	Dam_6	Chemchem
10977666	Sire_6	Dam_6	Chemchem
10978537	Sire_6	Dam_6	Chemchem
10978535	Sire_6	Dam_6	Chemchem
10978274	Sire_6	Dam_6	Chemchem
10978342	Sire_6	Dam_6	Chemchem
10978360	Sire_6	Dam_6	Chemchem
10977671	Sire_6	Dam_6	Chemchem
10978115	Sire_6	Dam_	Chemchem
10978199	Sire_6	Dam_6	Chemchem
10978245	Sire_6	Dam_6	Chemchem
10988600	Sire_6	Dam_6	Chemchem
10977925	Sire_6	Dam_6	Chemchem
10978341	Sire_6	Dam_6	Chemchem
10977907	Sire_6	Dam_6	Chemchem
10978333	Sire_6	Dam_6	Chemchem
10977898	Sire_6	Dam_6	Chemchem
10978602	Sire_6	Dam_6	Chemchem
10277730	Sire_6	Dam_6	Chemchem
10277719	Sire_6	Dam_6	Chemchem
10278428	Sire_6	Dam_6	Chemchem
10277718	Sire_6	Dam_6	Chemchem
10277709	Sire_6	Dam_6	Chemchem
10277978	Sire_6	Dam_6	Chemchem
10277681	Sire_6	Dam_6	Chemchem
10277696	Sire_7	Dam_7	Chemchem
10978212	Sire_7	Dam_7	Chemchem
10977640	Sire_7	Dam_7	Chemchem
10978087	Sire_7	Dam_7	Chemchem
10978225	Sire_7	Dam_7	Chemchem
10978620	Sire_7	Dam_7	Chemchem
10977722	Sire_7	Dam_7	Chemchem
10977775	Sire_7	Dam_7	Chemchem
10977779	Sire_7	Dam_7	Chemchem
10978457	Sire_7	Dam_7	Chemchem
10978487	Sire_7	Dam_7	Chemchem
10278540	Sire_7	Dam_7	Chemchem
10277631	Sire_7	Dam_7	Chemchem
10277688	Sire_7	Dam_7	Chemchem
10278008	Sire_7	Dam_7	Chemchem
10278525	Sire_7	Dam_7	Chemchem
10277649	Sire_7	Dam_7	Chemchem
10277724	Sire_7	Dam_7	Chemchem
10278272	Sire_7	Dam_7	Chemchem
10277972	Sire_7	Dam_7	Chemchem
10278287	Sire_7	Dam_7	Chemchem
10278583	Sire_7	Dam_7	Chemchem
10278516	Sire_7	Dam_7	Chemchem
10278290	Sire_7	Dam_7	Chemchem
10278581	Sire_7	Dam_7	Chemchem
10278055	Sire_7	Dam_7	Chemchem
10277930	Sire_7	Dam_7	Chemchem
10277641	Sire_7	Dam_7	Chemchem
10278025	Sire_7	Dam_7	Chemchem
10278101	Sire_7	Dam_7	Chemchem
10978337	Sire_8	Dam_8	Chemchem
10978263	Sire_8	Dam_8	Chemchem
10978121	Sire_8	Dam_8	Chemchem
10978528	Sire_8	Dam_8	Chemchem
10978473	Sire_8	Dam_8	Chemchem
10977715	Sire_8	Dam_8	Chemchem
10978465	Sire_8	Dam_8	Chemchem
10978496	Sire_8	Dam_8	Chemchem
10977994	Sire_8	Dam_8	Chemchem
10977961	Sire_8	Dam_8	Chemchem
10977982	Sire_8	Dam_8	Chemchem
10978570	Sire_8	Dam_8	Chemchem
10977685	Sire_8	Dam_8	Chemchem
10977997	Sire_8	Dam_8	Chemchem
10977853	Sire_8	Dam_8	Chemchem
10978193	Sire_8	Dam_8	Chemchem
10978310	Sire_8	Dam_8	Chemchem
10978182	Sire_8	Dam_8	Chemchem
10978328	Sire_8	Dam_8	Chemchem
10977644	Sire_8	Dam_8	Chemchem
10977820	Sire_8	Dam_8	Chemchem
10978257	Sire_8	Dam_8	Chemchem
10978469	Sire_8	Dam_8	Chemchem
10978256	Sire_8	Dam_8	Chemchem
10978334	Sire_8	Dam_8	Chemchem
10977977	Sire_8	Dam_8	Chemchem
10978456	Sire_8	Dam_8	Chemchem
10978059	Sire_8	Dam_8	Chemchem
10978035	Sire_8	Dam_8	Chemchem
10977881	Sire_8	Dam_8	Chemchem
10976108	Sire_9	Dam_9	Mindu
10976388	Sire_9	Dam_9	Mindu
10976398	Sire_9	Dam_9	Mindu
10975816	Sire_9	Dam_9	Mindu
10976157	Sire_9	Dam_9	Mindu
10975960	Sire_9	Dam_9	Mindu
10976138	Sire_9	Dam_9	Mindu
10976550	Sire_9	Dam_9	Mindu
10976416	Sire_9	Dam_9	Mindu
10976340	Sire_9	Dam_9	Mindu
10976372	Sire_9	Dam_9	Mindu
10976051	Sire_9	Dam_9	Mindu
10975685	Sire_9	Dam_9	Mindu
10976012	Sire_9	Dam_9	Mindu
10976106	Sire_9	Dam_9	Mindu
10976146	Sire_9	Dam_9	Mindu
10976024	Sire_9	Dam_9	Mindu
10976079	Sire_9	Dam_9	Mindu
10976078	Sire_9	Dam_9	Mindu
10976295	Sire_9	Dam_9	Mindu
10975699	Sire_9	Dam_9	Mindu
10976270	Sire_9	Dam_9	Mindu
10975888	Sire_9	Dam_9	Mindu
10976127	Sire_9	Dam_9	Mindu
10976342	Sire_9	Dam_9	Mindu
10976387	Sire_9	Dam_9	Mindu
10975916	Sire_9	Dam_9	Mindu
10975639	Sire_9	Dam_9	Mindu
10975637	Sire_9	Dam_9	Mindu
10975904	Sire_10	Dam_10	Mindu
10975966	Sire_10	Dam_10	Mindu
10975889	Sire_10	Dam_10	Mindu
10976522	Sire_10	Dam_10	Mindu
10976132	Sire_10	Dam_10	Mindu
10975890	Sire_10	Dam_10	Mindu
10975825	Sire_10	Dam_10	Mindu
10975834	Sire_10	Dam_10	Mindu
10976524	Sire_10	Dam_10	Mindu
10976121	Sire_10	Dam_10	Mindu
10975856	Sire_10	Dam_10	Mindu
10976362	Sire_10	Dam_10	Mindu
10976411	Sire_10	Dam_10	Mindu
10976030	Sire_10	Dam_10	Mindu
10975972	Sire_10	Dam_10	Mindu
10976177	Sire_10	Dam_10	Mindu
10976336	Sire_10	Dam_10	Mindu
10976443	Sire_10	Dam_10	Mindu
10975838	Sire_10	Dam_10	Mindu
10976527	Sire_10	Dam_10	Mindu
10976455	Sire_10	Dam_10	Mindu
10976584	Sire_10	Dam_10	Mindu
10975652	Sire_10	Dam_10	Mindu
10976406	Sire_10	Dam_10	Mindu
10976567	Sire_10	Dam_10	Mindu
10976538	Sire_10	Dam_10	Mindu
10976622	Sire_10	Dam_10	Mindu
10976038	Sire_10	Dam_10	Mindu
10976255	Sire_10	Dam_10	Mindu
10976345	Sire_10	Dam_10	Mindu
10976352	Sire_11	Dam_11	Mindu
10976270	Sire_11	Dam_11	Mindu
10976014	Sire_11	Dam_11	Mindu
10976506	Sire_11	Dam_11	Mindu
10976158	Sire_11	Dam_11	Mindu
10976611	Sire_11	Dam_11	Mindu
10975949	Sire_11	Dam_11	Mindu
10976222	Sire_11	Dam_11	Mindu
10975707	Sire_11	Dam_11	Mindu
10975833	Sire_11	Dam_11	Mindu
10976039	Sire_11	Dam_11	Mindu
10976601	Sire_11	Dam_11	Mindu
10976469	Sire_11	Dam_11	Mindu
10976347	Sire_11	Dam_11	Mindu
10975915	Sire_11	Dam_11	Mindu
10976425	Sire_11	Dam_11	Mindu
10975982	Sire_11	Dam_11	Mindu
10976418	Sire_11	Dam_11	Mindu
10975757	Sire_11	Dam_11	Mindu
10976261	Sire_11	Dam_11	Mindu
10976485	Sire_11	Dam_11	Mindu
10975654	Sire_11	Dam_11	Mindu
10975641	Sire_11	Dam_11	Mindu
10976281	Sire_11	Dam_11	Mindu
10976131	Sire_11	Dam_11	Mindu
10976144	Sire_11	Dam_11	Mindu
10975897	Sire_11	Dam_11	Mindu
10976268	Sire_11	Dam_11	Mindu
10976280	Sire_11	Dam_11	Mindu
10975880	Sire_12	Dam_12	Mindu
10975695	Sire_12	Dam_12	Mindu
10976439	Sire_12	Dam_12	Mindu
10976595	Sire_12	Dam_12	Mindu
10975811	Sire_12	Dam_12	Mindu
10976213	Sire_12	Dam_12	Mindu
10975669	Sire_12	Dam_12	Mindu
10976609	Sire_12	Dam_12	Mindu
10975927	Sire_12	Dam_12	Mindu
10976308	Sire_12	Dam_12	Mindu
10976201	Sire_12	Dam_12	Mindu
10975868	Sire_12	Dam_12	Mindu
10975957	Sire_12	Dam_12	Mindu
10976107	Sire_12	Dam_12	Mindu
10975333	Sire_12	Dam_12	Mindu
10976377	Sire_12	Dam_12	Mindu
10976492	Sire_12	Dam_12	Mindu
10975804	Sire_12	Dam_12	Mindu
10976021	Sire_12	Dam_12	Mindu
10975819	Sire_12	Dam_12	Mindu
10975656	Sire_12	Dam_12	Mindu
10975947	Sire_12	Dam_12	Mindu
10976318	Sire_12	Dam_12	Mindu
10976339	Sire_13	Dam_36	Utete
10976498	Sire_13	Dam_36	Utete
10976619	Sire_13	Dam_36	Utete
10976627	Sire_13	Dam_36	Utete
10976267	Sire_13	Dam_36	Utete
10976581	Sire_13	Dam_36	Utete
10976183	Sire_13	Dam_36	Utete
10976446	Sire_13	Dam_36	Utete
10976530	Sire_13	Dam_36	Utete
10975682	Sire_13	Dam_36	Utete
10976368	Sire_13	Dam_36	Utete
10976208	Sire_13	Dam_36	Utete
10976151	Sire_13	Dam_36	Utete
10975722	Sire_13	Dam_36	Utete
10976163	Sire_13	Dam_36	Utete
10976045	Sire_13	Dam_36	Utete
10976535	Sire_13	Dam_36	Utete
10976444	Sire_13	Dam_36	Utete
10975723	Sire_13	Dam_36	Utete
10976223	Sire_13	Dam_36	Utete
10976128	Sire_14	Dam_14	Utete
10976385	Sire_14	Dam_14	Utete
10975914	Sire_14	Dam_14	Utete
10976587	Sire_14	Dam_14	Utete
10975950	Sire_14	Dam_14	Utete
10976271	Sire_14	Dam_14	Utete
10976544	Sire_14	Dam_14	Utete
10976275	Sire_14	Dam_14	Utete
10975944	Sire_14	Dam_14	Utete
10975980	Sire_14	Dam_14	Utete
10975875	Sire_14	Dam_14	Utete
10975883	Sire_14	Dam_14	Utete
10975729	Sire_14	Dam_14	Utete
10976507	Sire_14	Dam_14	Utete
10976590	Sire_14	Dam_14	Utete
10975948	Sire_14	Dam_14	Utete
10976473	Sire_14	Dam_14	Utete
10976558	Sire_14	Dam_14	Utete
10975768	Sire_14	Dam_14	Utete
10976291	Sire_14	Dam_14	Utete
10976629	Sire_14	Dam_14	Utete
10976285	Sire_14	Dam_14	Utete
10975761	Sire_14	Dam_14	Utete
10975023	Sire_14	Dam_14	Utete
10976064	Sire_14	Dam_14	Utete
10975820	Sire_14	Dam_14	Utete
10976564	Sire_14	Dam_14	Utete
10976228	Sire_14	Dam_14	Utete
10976467	Sire_14	Dam_14	Utete
10976441	Sire_14	Dam_14	Utete
10975633	Sire_15	Dam_15	Utete
10976565	Sire_15	Dam_15	Utete
10976080	Sire_15	Dam_15	Utete
10976205	Sire_15	Dam_15	Utete
10976593	Sire_15	Dam_15	Utete
10975812	Sire_15	Dam_15	Utete
10975679	Sire_15	Dam_15	Utete
10975673	Sire_15	Dam_15	Utete
10976468	Sire_15	Dam_15	Utete
10976191	Sire_15	Dam_15	Utete
10976100	Sire_15	Dam_15	Utete
10976323	Sire_15	Dam_15	Utete
10976450	Sire_15	Dam_15	Utete
10975794	Sire_15	Dam_15	Utete
10976341	Sire_15	Dam_15	Utete
10975964	Sire_15	Dam_15	Utete
10975844	Sire_15	Dam_15	Utete
10975854	Sire_15	Dam_15	Utete
10976185	Sire_15	Dam_15	Utete
10976600	Sire_15	Dam_15	Utete
10976244	Sire_15	Dam_15	Utete
10976135	Sire_15	Dam_15	Utete
10976598	Sire_15	Dam_15	Utete
10976508	Sire_15	Dam_15	Utete
10976256	Sire_15	Dam_15	Utete
10976449	Sire_15	Dam_15	Utete
10975902	Sire_15	Dam_15	Utete
10976555	Sire_15	Dam_15	Utete
10976383	Sire_15	Dam_15	Utete
10975796	Sire_15	Dam_15	Utete
10976431	Sire_16	Dam_16	Utete
10975823	Sire_16	Dam_16	Utete
10976110	Sire_16	Dam_16	Utete
10975714	Sire_16	Dam_16	Utete
10975793	Sire_16	Dam_16	Utete
10976319	Sire_16	Dam_16	Utete
10975799	Sire_16	Dam_16	Utete
10976217	Sire_16	Dam_16	Utete
10976548	Sire_16	Dam_16	Utete
10975698	Sire_16	Dam_16	Utete
10976445	Sire_16	Dam_16	Utete
10976161	Sire_16	Dam_16	Utete
10976317	Sire_16	Dam_16	Utete
10976424	Sire_16	Dam_16	Utete
10976036	Sire_16	Dam_16	Utete
10975653	Sire_16	Dam_16	Utete
10975892	Sire_16	Dam_16	Utete
10975724	Sire_16	Dam_16	Utete
10975978	Sire_16	Dam_16	Utete
10975963	Sire_16	Dam_16	Utete
10976579	Sire_16	Dam_16	Utete
10975769	Sire_16	Dam_16	Utete
10976363	Sire_16	Dam_16	Utete
10975740	Sire_16	Dam_16	Utete
10976075	Sire_16	Dam_16	Utete
10976150	Sire_17	Dam_17	Kibasira
10975781	Sire_17	Dam_17	Kibasira
10975981	Sire_17	Dam_17	Kibasira
10975879	Sire_17	Dam_17	Kibasira
10975900	Sire_17	Dam_17	Kibasira
10976596	Sire_17	Dam_17	Kibasira
10975855	Sire_17	Dam_17	Kibasira
10976298	Sire_17	Dam_17	Kibasira
10975941	Sire_17	Dam_17	Kibasira
10976102	Sire_17	Dam_17	Kibasira
10976186	Sire_18	Dam_18	Kibasira
10976312	Sire_18	Dam_18	Kibasira
10976379	Sire_18	Dam_18	Kibasira
10976033	Sire_18	Dam_18	Kibasira
10976384	Sire_18	Dam_18	Kibasira
10976304	Sire_18	Dam_18	Kibasira
10976582	Sire_18	Dam_18	Kibasira
10976288	Sire_18	Dam_18	Kibasira
10976373	Sire_18	Dam_18	Kibasira
10976381	Sire_18	Dam_18	Kibasira
10976349	Sire_18	Dam_18	Kibasira
10976472	Sire_18	Dam_18	Kibasira
