Id	Sire	Dam	Year_Class	Selected_gen
901886	FC5311	01F84E	2013	7
901870	FC5311	01F84E	2013	7
901924	FC5311	01F84E	2013	7
901892	FC5311	01F84E	2013	7
901932	FC5311	01F84E	2013	7
901950	FC5311	01F84E	2013	7
902002	FC5311	01F84E	2013	7
902117	FC5311	01F84E	2013	7
901925	FC5311	01F84E	2013	7
901630	01E733	02081C	2013	7
901639	01E733	02081C	2013	7
901624	01E733	02081C	2013	7
901683	01E733	02081C	2013	7
901653	01E733	02081C	2013	7
901701	01E733	02081C	2013	7
901649	01E733	02081C	2013	7
901647	01E733	02081C	2013	7
901644	01E733	02081C	2013	7
901725	01E733	02081C	2013	7
901640	01E733	02081C	2013	7
901625	01E733	02081C	2013	7
901645	01E733	02081C	2013	7
901651	01E733	02081C	2013	7
901628	01E733	02081C	2013	7
901700	01E733	02081C	2013	7
901691	01E733	02081C	2013	7
901693	01E733	02081C	2013	7
901721	01E733	02081C	2013	7
901690	01E733	02081C	2013	7
901664	01E733	02081C	2013	7
901665	01E733	02081C	2013	7
901687	01E733	02081C	2013	7
901652	01E733	02081C	2013	7
901679	01E733	02081C	2013	7
901666	01E733	02081C	2013	7
901629	01E733	02081C	2013	7
901642	01E733	02081C	2013	7
901655	01E733	02081C	2013	7
901671	01E733	02081C	2013	7
901659	01E733	02081C	2013	7
901669	01E733	02081C	2013	7
901661	01E733	02081C	2013	7
901718	01E733	02081C	2013	7
901656	01E733	02081C	2013	7
901712	01E733	02081C	2013	7
901650	01E733	02081C	2013	7
901675	01E733	02081C	2013	7
901680	01E733	02081C	2013	7
901660	01E733	02081C	2013	7
901668	01E733	02081C	2013	7
901632	01E733	02081C	2013	7
901667	01E733	02081C	2013	7
901646	01E733	02081C	2013	7
901708	01E733	02081C	2013	7
901643	01E733	02081C	2013	7
901702	01E733	02081C	2013	7
901688	01E733	02081C	2013	7
901714	01E733	02081C	2013	7
901634	01E733	02081C	2013	7
901696	01E733	02081C	2013	7
901637	01E733	02081C	2013	7
901672	01E733	02081C	2013	7
901626	01E733	02081C	2013	7
901635	01E733	02081C	2013	7
901676	01E733	02081C	2013	7
901638	01E733	02081C	2013	7
901684	01E733	02081C	2013	7
901716	01E733	02081C	2013	7
901627	01E733	02081C	2013	7
901658	01E733	02081C	2013	7
901710	01E733	02081C	2013	7
901678	01E733	02081C	2013	7
901682	01E733	02081C	2013	7
901695	01E733	02081C	2013	7
901697	01E733	02081C	2013	7
901657	01E733	02081C	2013	7
901703	01E733	02081C	2013	7
901720	01E733	02081C	2013	7
901648	01E733	02081C	2013	7
901633	01E733	02081C	2013	7
901692	01E733	02081C	2013	7
901706	01E733	02081C	2013	7
901704	01E733	02081C	2013	7
901699	01E733	02081C	2013	7
901830	01E733	021837	2013	7
901827	01E733	021837	2013	7
901765	01E733	021837	2013	7
901799	01E733	021837	2013	7
901826	01E733	021837	2013	7
901823	01E733	021837	2013	7
901727	01E733	021837	2013	7
901761	01E733	021837	2013	7
901811	01E733	021837	2013	7
901800	01E733	021837	2013	7
901744	01E733	021837	2013	7
901791	01E733	021837	2013	7
901743	01E733	021837	2013	7
901759	01E733	021837	2013	7
901825	01E733	021837	2013	7
901834	01E733	021837	2013	7
901819	01E733	021837	2013	7
901771	01E733	021837	2013	7
901787	01E733	021837	2013	7
901783	01E733	021837	2013	7
901733	01E733	021837	2013	7
901735	01E733	021837	2013	7
901762	01E733	021837	2013	7
901773	01E733	021837	2013	7
901831	01E733	021837	2013	7
901810	01E733	021837	2013	7
901745	01E733	021837	2013	7
901769	01E733	021837	2013	7
901778	01E733	021837	2013	7
901788	01E733	021837	2013	7
901833	01E733	021837	2013	7
901820	01E733	021837	2013	7
901753	01E733	021837	2013	7
901832	01E733	021837	2013	7
901777	01E733	021837	2013	7
901756	01E733	021837	2013	7
901750	01E733	021837	2013	7
901746	01E733	021837	2013	7
901755	01E733	021837	2013	7
901795	01E733	021837	2013	7
901729	01E733	021837	2013	7
901738	01E733	021837	2013	7
901796	01E733	021837	2013	7
901739	01E733	021837	2013	7
901752	01E733	021837	2013	7
901829	01E733	021837	2013	7
901780	01E733	021837	2013	7
901757	01E733	021837	2013	7
901779	01E733	021837	2013	7
901802	01E733	021837	2013	7
901748	01E733	021837	2013	7
901768	01E733	021837	2013	7
901806	01E733	021837	2013	7
901737	01E733	021837	2013	7
901804	01E733	021837	2013	7
901734	01E733	021837	2013	7
901821	01E733	021837	2013	7
901812	01E733	021837	2013	7
901794	01E733	021837	2013	7
901731	01E733	021837	2013	7
901730	01E733	021837	2013	7
901752	01E733	021837	2013	7
901802	01E733	021837	2013	7
901789	01E733	021837	2013	7
901803	01E733	021837	2013	7
901740	01E733	021837	2013	7
901760	01E733	021837	2013	7
901775	01E733	021837	2013	7
901828	01E733	021837	2013	7
901766	01E733	021837	2013	7
901815	01E733	021837	2013	7
901749	01E733	021837	2013	7
901805	01E733	021837	2013	7
901814	01E733	021837	2013	7
901801	01E733	021837	2013	7
478883	FC3D21	021676	2013	7
901499	FC3D21	021676	2013	7
901493	FC3D21	021676	2013	7
478905	FC3D21	021676	2013	7
478949	FC3D21	021676	2013	7
478900	FC3D21	021676	2013	7
478977	FC3D21	021676	2013	7
478973	FC3D21	021676	2013	7
478923	FC3D21	021676	2013	7
901414	FC3D21	021676	2013	7
901463	FC3D21	021676	2013	7
478884	FC3D21	021676	2013	7
478967	FC3D21	021676	2013	7
478980	FC3D21	021676	2013	7
478974	FC3D21	021676	2013	7
901416	FC3D21	021676	2013	7
478951	FC3D21	021676	2013	7
478881	FC3D21	021676	2013	7
478983	FC3D21	021676	2013	7
478904	FC3D21	021676	2013	7
901494	FC3D21	021676	2013	7
478952	FC3D21	021676	2013	7
478921	FC3D21	021676	2013	7
478944	FC3D21	021676	2013	7
478926	FC3D21	021676	2013	7
478928	FC3D21	021676	2013	7
478917	FC3D21	021676	2013	7
478975	FC3D21	021676	2013	7
901508	FC3D21	021676	2013	7
478885	FC3D21	021676	2013	7
901484	FC3D21	021676	2013	7
478907	FC3D21	021676	2013	7
901448	FC3D21	021676	2013	7
901497	FC3D21	021676	2013	7
478945	FC3D21	021676	2013	7
901404	FC3D21	021676	2013	7
478919	FC3D21	021676	2013	7
478888	FC3D21	021676	2013	7
478976	FC3D21	021676	2013	7
478889	FC3D21	021676	2013	7
478914	FC3D21	021676	2013	7
478892	FC3D21	021676	2013	7
901437	FC3D21	021676	2013	7
478918	FC3D21	021676	2013	7
478965	FC3D21	021676	2013	7
478887	FC3D21	021676	2013	7
478902	FC3D21	021676	2013	7
478966	FC3D21	021676	2013	7
478886	FC3D21	021676	2013	7
901444	FC3D21	021676	2013	7
901430	FC3D21	021676	2013	7
478893	FC3D21	021676	2013	7
901509	FC3D21	021676	2013	7
901417	FC3D21	021676	2013	7
478899	FC3D21	021676	2013	7
478984	FC3D21	021676	2013	7
478915	FC3D21	021676	2013	7
901422	FC3D21	021676	2013	7
478908	FC3D21	021676	2013	7
901456	FC3D21	021676	2013	7
901473	FC3D21	021676	2013	7
478981	FC3D21	021676	2013	7
478895	FC3D21	021676	2013	7
478969	FC3D21	021676	2013	7
901446	FC3D21	021676	2013	7
478920	FC3D21	021676	2013	7
901511	FC3D21	021676	2013	7
901491	FC3D21	021676	2013	7
478882	FC3D21	021676	2013	7
478890	FC3D21	021676	2013	7
901451	FC3D21	021676	2013	7
478910	FC3D21	021676	2013	7
901433	FC3D21	021676	2013	7
901442	FC3D21	021676	2013	7
478946	FC3D21	021676	2013	7
479788	01F032	01F5CD	2013	7
479739	01F032	01F5CD	2013	7
479785	01F032	01F5CD	2013	7
479766	01F032	01F5CD	2013	7
479769	01F032	01F5CD	2013	7
479778	01F032	01F5CD	2013	7
479757	01F032	01F5CD	2013	7
479781	01F032	01F5CD	2013	7
479727	01F032	01F5CD	2013	7
479224	01F032	01F5CD	2013	7
479817	01F032	01F5CD	2013	7
479787	01F032	01F5CD	2013	7
479772	01F032	01F5CD	2013	7
479801	01F032	01F5CD	2013	7
479755	01F032	01F5CD	2013	7
479821	01F032	01F5CD	2013	7
479746	01F032	01F5CD	2013	7
479811	01F032	01F5CD	2013	7
479730	01F032	01F5CD	2013	7
479734	01F032	01F5CD	2013	7
479749	01F032	01F5CD	2013	7
479795	01F032	01F5CD	2013	7
479802	01F032	01F5CD	2013	7
479818	01F032	01F5CD	2013	7
479789	01F032	01F5CD	2013	7
479741	01F032	01F5CD	2013	7
479803	01F032	01F5CD	2013	7
479762	01F032	01F5CD	2013	7
479816	01F032	01F5CD	2013	7
479742	01F032	01F5CD	2013	7
479732	01F032	01F5CD	2013	7
479807	01F032	01F5CD	2013	7
479733	01F032	01F5CD	2013	7
479773	01F032	01F5CD	2013	7
479760	01F032	01F5CD	2013	7
479738	01F032	01F5CD	2013	7
479770	01F032	01F5CD	2013	7
479786	01F032	01F5CD	2013	7
479729	01F032	01F5CD	2013	7
479761	01F032	01F5CD	2013	7
479790	01F032	01F5CD	2013	7
479731	01F032	01F5CD	2013	7
479777	01F032	01F5CD	2013	7
479820	01F032	01F5CD	2013	7
479800	01F032	01F5CD	2013	7
479813	01F032	01F5CD	2013	7
479775	01F032	01F5CD	2013	7
479748	01F032	01F5CD	2013	7
479754	01F032	01F5CD	2013	7
479808	01F032	01F5CD	2013	7
479750	01F032	01F5CD	2013	7
479740	01F032	01F5CD	2013	7
479726	01F032	01F5CD	2013	7
479812	01F032	01F5CD	2013	7
479805	01F032	01F5CD	2013	7
479780	01F032	01F5CD	2013	7
479798	01F032	01F5CD	2013	7
479763	01F032	01F5CD	2013	7
479823	01F032	01F5CD	2013	7
479759	01F032	01F5CD	2013	7
479728	01F032	01F5CD	2013	7
479737	01F032	01F5CD	2013	7
479758	01F032	01F5CD	2013	7
479796	01F032	01F5CD	2013	7
479814	01F032	01F5CD	2013	7
479791	01F032	01F5CD	2013	7
479722	01F032	01F5CD	2013	7
479782	01F032	01F5CD	2013	7
479784	01F032	01F5CD	2013	7
479799	01F032	01F5CD	2013	7
479793	01F032	01F5CD	2013	7
479815	01F032	01F5CD	2013	7
479764	01F032	01F5CD	2013	7
479744	01F032	01F5CD	2013	7
479819	01F032	01F5CD	2013	7
901588	01E046	0207A1	2013	7
901602	01E046	0207A1	2013	7
901574	01E046	0207A1	2013	7
901526	01E046	0207A1	2013	7
901551	01E046	0207A1	2013	7
901553	01E046	0207A1	2013	7
901572	01E046	0207A1	2013	7
901606	01E046	0207A1	2013	7
901592	01E046	0207A1	2013	7
901546	01E046	0207A1	2013	7
901542	01E046	0207A1	2013	7
901516	01E046	0207A1	2013	7
901573	01E046	0207A1	2013	7
901522	01E046	0207A1	2013	7
901593	01E046	0207A1	2013	7
901571	01E046	0207A1	2013	7
901520	01E046	0207A1	2013	7
901599	01E046	0207A1	2013	7
901554	01E046	0207A1	2013	7
901623	01E046	0207A1	2013	7
901523	01E046	0207A1	2013	7
901559	01E046	0207A1	2013	7
901524	01E046	0207A1	2013	7
901534	01E046	0207A1	2013	7
901532	01E046	0207A1	2013	7
901601	01E046	0207A1	2013	7
901610	01E046	0207A1	2013	7
901536	01E046	0207A1	2013	7
901618	01E046	0207A1	2013	7
901596	01E046	0207A1	2013	7
901597	01E046	0207A1	2013	7
901576	01E046	0207A1	2013	7
901565	01E046	0207A1	2013	7
901519	01E046	0207A1	2013	7
901549	01E046	0207A1	2013	7
901530	01E046	0207A1	2013	7
901533	01E046	0207A1	2013	7
901600	01E046	0207A1	2013	7
901513	01E046	0207A1	2013	7
901531	01E046	0207A1	2013	7
901589	01E046	0207A1	2013	7
901594	01E046	0207A1	2013	7
901911	01E046	0207A1	2013	7
901616	01E046	0207A1	2013	7
901529	01E046	0207A1	2013	7
901617	01E046	0207A1	2013	7
901621	01E046	0207A1	2013	7
901560	01E046	0207A1	2013	7
901537	01E046	0207A1	2013	7
901613	01E046	0207A1	2013	7
901535	01E046	0207A1	2013	7
901557	01E046	0207A1	2013	7
901580	01E046	0207A1	2013	7
901569	01E046	0207A1	2013	7
901612	01E046	0207A1	2013	7
901564	01E046	0207A1	2013	7
901575	01E046	0207A1	2013	7
901615	01E046	0207A1	2013	7
901550	01E046	0207A1	2013	7
901591	01E046	0207A1	2013	7
901538	01E046	0207A1	2013	7
901512	01E046	0207A1	2013	7
901581	01E046	0207A1	2013	7
901568	01E046	0207A1	2013	7
901607	01E046	0207A1	2013	7
901517	01E046	0207A1	2013	7
901528	01E046	0207A1	2013	7
901540	01E046	0207A1	2013	7
901563	01E046	0207A1	2013	7
901558	01E046	0207A1	2013	7
901521	01E046	0207A1	2013	7
901608	01E046	0207A1	2013	7
901514	01E046	0207A1	2013	7
901527	01E046	0207A1	2013	7
901561	01E046	0207A1	2013	7
901552	01E046	0207A1	2013	7
901605	01E046	0207A1	2013	7
479892	01E046	FC4769	2013	7
479826	01E046	FC4769	2013	7
479840	01E046	FC4769	2013	7
479891	01E046	FC4769	2013	7
479909	01E046	FC4769	2013	7
479928	01E046	FC4769	2013	7
479868	01E046	FC4769	2013	7
479835	01E046	FC4769	2013	7
479862	01E046	FC4769	2013	7
479899	01E046	FC4769	2013	7
479851	01E046	FC4769	2013	7
479897	01E046	FC4769	2013	7
479901	01E046	FC4769	2013	7
479927	01E046	FC4769	2013	7
479885	01E046	FC4769	2013	7
479874	01E046	FC4769	2013	7
479863	01E046	FC4769	2013	7
479915	01E046	FC4769	2013	7
479866	01E046	FC4769	2013	7
479879	01E046	FC4769	2013	7
479857	01E046	FC4769	2013	7
479904	01E046	FC4769	2013	7
479888	01E046	FC4769	2013	7
479910	01E046	FC4769	2013	7
479867	01E046	FC4769	2013	7
479871	01E046	FC4769	2013	7
479895	01E046	FC4769	2013	7
479920	01E046	FC4769	2013	7
479831	01E046	FC4769	2013	7
479859	01E046	FC4769	2013	7
479926	01E046	FC4769	2013	7
479930	01E046	FC4769	2013	7
479834	01E046	FC4769	2013	7
479855	01E046	FC4769	2013	7
479921	01E046	FC4769	2013	7
479858	01E046	FC4769	2013	7
479918	01E046	FC4769	2013	7
479830	01E046	FC4769	2013	7
479872	01E046	FC4769	2013	7
479916	01E046	FC4769	2013	7
479913	01E046	FC4769	2013	7
479878	01E046	FC4769	2013	7
479861	01E046	FC4769	2013	7
479894	01E046	FC4769	2013	7
479912	01E046	FC4769	2013	7
479906	01E046	FC4769	2013	7
479836	01E046	FC4769	2013	7
479853	01E046	FC4769	2013	7
479873	01E046	FC4769	2013	7
479882	01E046	FC4769	2013	7
479907	01E046	FC4769	2013	7
479929	01E046	FC4769	2013	7
479875	01E046	FC4769	2013	7
479877	01E046	FC4769	2013	7
479869	01E046	FC4769	2013	7
479893	01E046	FC4769	2013	7
479889	01E046	FC4769	2013	7
479884	01E046	FC4769	2013	7
479883	01E046	FC4769	2013	7
479849	01E046	FC4769	2013	7
479919	01E046	FC4769	2013	7
479925	01E046	FC4769	2013	7
479922	01E046	FC4769	2013	7
479890	01E046	FC4769	2013	7
479900	01E046	FC4769	2013	7
479886	01E046	FC4769	2013	7
479911	01E046	FC4769	2013	7
479914	01E046	FC4769	2013	7
479850	01E046	FC4769	2013	7
479827	01E046	FC4769	2013	7
479837	01E046	FC4769	2013	7
479839	01E046	FC4769	2013	7
479876	01E046	FC4769	2013	7
479923	01E046	FC4769	2013	7
597364	FBDE75	FBE08F	2013	7
597313	FBDE75	FBE08F	2013	7
597379	FBDE75	FBE08F	2013	7
597357	FBDE75	FBE08F	2013	7
597309	FBDE75	FBE08F	2013	7
597369	FBDE75	FBE08F	2013	7
597302	FBDE75	FBE08F	2013	7
597353	FBDE75	FBE08F	2013	7
597382	FBDE75	FBE08F	2013	7
597402	FBDE75	FBE08F	2013	7
597318	FBDE75	FBE08F	2013	7
597374	FBDE75	FBE08F	2013	7
597407	FBDE75	FBE08F	2013	7
597372	FBDE75	FBE08F	2013	7
597376	FBDE75	FBE08F	2013	7
597306	FBDE75	FBE08F	2013	7
597307	FBDE75	FBE08F	2013	7
597380	FBDE75	FBE08F	2013	7
597384	FBDE75	FBE08F	2013	7
597304	FBDE75	FBE08F	2013	7
597329	FBDE75	FBE08F	2013	7
597310	FBDE75	FBE08F	2013	7
597396	FBDE75	FBE08F	2013	7
597337	FBDE75	FBE08F	2013	7
597406	FBDE75	FBE08F	2013	7
597405	FBDE75	FBE08F	2013	7
597340	FBDE75	FBE08F	2013	7
597363	FBDE75	FBE08F	2013	7
597383	FBDE75	FBE08F	2013	7
597356	FBDE75	FBE08F	2013	7
597375	FBDE75	FBE08F	2013	7
597308	FBDE75	FBE08F	2013	7
597408	FBDE75	FBE08F	2013	7
597344	FBDE75	FBE08F	2013	7
597336	FBDE75	FBE08F	2013	7
597301	FBDE75	FBE08F	2013	7
597391	FBDE75	FBE08F	2013	7
597378	FBDE75	FBE08F	2013	7
597347	FBDE75	FBE08F	2013	7
597323	FBDE75	FBE08F	2013	7
597403	FBDE75	FBE08F	2013	7
597381	FBDE75	FBE08F	2013	7
597365	FBDE75	FBE08F	2013	7
597333	FBDE75	FBE08F	2013	7
597399	FBDE75	FBE08F	2013	7
597350	FBDE75	FBE08F	2013	7
597338	FBDE75	FBE08F	2013	7
597317	FBDE75	FBE08F	2013	7
597339	FBDE75	FBE08F	2013	7
597362	FBDE75	FBE08F	2013	7
597410	FBDE75	FBE08F	2013	7
597397	FBDE75	FBE08F	2013	7
597393	FBDE75	FBE08F	2013	7
597331	FBDE75	FBE08F	2013	7
597325	FBDE75	FBE08F	2013	7
597404	FBDE75	FBE08F	2013	7
597368	FBDE75	FBE08F	2013	7
597341	FBDE75	FBE08F	2013	7
597398	FBDE75	FBE08F	2013	7
597305	FBDE75	FBE08F	2013	7
597311	FBDE75	FBE08F	2013	7
597371	FBDE75	FBE08F	2013	7
597395	FBDE75	FBE08F	2013	7
597390	FBDE75	FBE08F	2013	7
597342	FBDE75	FBE08F	2013	7
597370	FBDE75	FBE08F	2013	7
597386	FBDE75	FBE08F	2013	7
597303	FBDE75	FBE08F	2013	7
597387	FBDE75	FBE08F	2013	7
597400	FBDE75	FBE08F	2013	7
597355	FBDE75	FBE08F	2013	7
597319	FBDE75	FBE08F	2013	7
597385	FBDE75	FBE08F	2013	7
597352	FBDE75	FBE08F	2013	7
597198	FBDE75	01ED74	2013	7
597269	FBDE75	01ED74	2013	7
597203	FBDE75	01ED74	2013	7
597271	FBDE75	01ED74	2013	7
597283	FBDE75	01ED74	2013	7
597229	FBDE75	01ED74	2013	7
597222	FBDE75	01ED74	2013	7
597273	FBDE75	01ED74	2013	7
597217	FBDE75	01ED74	2013	7
597260	FBDE75	01ED74	2013	7
597246	FBDE75	01ED74	2013	7
597207	FBDE75	01ED74	2013	7
597230	FBDE75	01ED74	2013	7
597201	FBDE75	01ED74	2013	7
597300	FBDE75	01ED74	2013	7
597293	FBDE75	01ED74	2013	7
597242	FBDE75	01ED74	2013	7
597206	FBDE75	01ED74	2013	7
597286	FBDE75	01ED74	2013	7
597197	FBDE75	01ED74	2013	7
597218	FBDE75	01ED74	2013	7
597202	FBDE75	01ED74	2013	7
597251	FBDE75	01ED74	2013	7
597228	FBDE75	01ED74	2013	7
597294	FBDE75	01ED74	2013	7
597276	FBDE75	01ED74	2013	7
597259	FBDE75	01ED74	2013	7
597275	FBDE75	01ED74	2013	7
597204	FBDE75	01ED74	2013	7
597200	FBDE75	01ED74	2013	7
597253	FBDE75	01ED74	2013	7
597244	FBDE75	01ED74	2013	7
597270	FBDE75	01ED74	2013	7
597299	FBDE75	01ED74	2013	7
597288	FBDE75	01ED74	2013	7
597250	FBDE75	01ED74	2013	7
597245	FBDE75	01ED74	2013	7
597219	FBDE75	01ED74	2013	7
597209	FBDE75	01ED74	2013	7
597295	FBDE75	01ED74	2013	7
597274	FBDE75	01ED74	2013	7
597278	FBDE75	01ED74	2013	7
597220	FBDE75	01ED74	2013	7
597233	FBDE75	01ED74	2013	7
597296	FBDE75	01ED74	2013	7
597225	FBDE75	01ED74	2013	7
597214	FBDE75	01ED74	2013	7
597239	FBDE75	01ED74	2013	7
597272	FBDE75	01ED74	2013	7
597199	FBDE75	01ED74	2013	7
597234	FBDE75	01ED74	2013	7
597231	FBDE75	01ED74	2013	7
597215	FBDE75	01ED74	2013	7
597241	FBDE75	01ED74	2013	7
597258	FBDE75	01ED74	2013	7
597248	FBDE75	01ED74	2013	7
597279	FBDE75	01ED74	2013	7
597249	FBDE75	01ED74	2013	7
597223	FBDE75	01ED74	2013	7
597285	FBDE75	01ED74	2013	7
597240	FBDE75	01ED74	2013	7
597243	FBDE75	01ED74	2013	7
597298	FBDE75	01ED74	2013	7
597263	FBDE75	01ED74	2013	7
597262	FBDE75	01ED74	2013	7
597268	FBDE75	01ED74	2013	7
597210	FBDE75	01ED74	2013	7
597213	FBDE75	01ED74	2013	7
597290	FBDE75	01ED74	2013	7
597287	FBDE75	01ED74	2013	7
597212	FBDE75	01ED74	2013	7
597226	FBDE75	01ED74	2013	7
597289	FBDE75	01ED74	2013	7
597255	FBDE75	01ED74	2013	7
597221	FBDE75	01ED74	2013	7
597005	01EE5A	FBE5A1	2013	7
596985	01EE5A	FBE5A1	2013	7
597064	01EE5A	FBE5A1	2013	7
597074	01EE5A	FBE5A1	2013	7
596979	01EE5A	FBE5A1	2013	7
597071	01EE5A	FBE5A1	2013	7
597187	01EE5A	FBE5A1	2013	7
597183	01EE5A	FBE5A1	2013	7
596929	01EE5A	FBE5A1	2013	7
597091	01EE5A	FBE5A1	2013	7
597053	01EE5A	FBE5A1	2013	7
596990	01EE5A	FBE5A1	2013	7
597101	01EE5A	FBE5A1	2013	7
597162	01EE5A	FBE5A1	2013	7
596889	01EE5A	FBE5A1	2013	7
596958	01EE5A	FBE5A1	2013	7
597181	01EE5A	FBE5A1	2013	7
597016	01EE5A	FBE5A1	2013	7
597165	01EE5A	FBE5A1	2013	7
596972	01EE5A	FBE5A1	2013	7
597036	01EE5A	FBE5A1	2013	7
597157	01EE5A	FBE5A1	2013	7
597038	01EE5A	FBE5A1	2013	7
596970	01EE5A	FBE5A1	2013	7
597140	01EE5A	FBE5A1	2013	7
597129	01EE5A	FBE5A1	2013	7
596941	01EE5A	FBE5A1	2013	7
597150	01EE5A	FBE5A1	2013	7
597067	01EE5A	FBE5A1	2013	7
597047	01EE5A	FBE5A1	2013	7
596933	01EE5A	FBE5A1	2013	7
597108	01EE5A	FBE5A1	2013	7
597151	01EE5A	FBE5A1	2013	7
597009	01EE5A	FBE5A1	2013	7
596917	01EE5A	FBE5A1	2013	7
597024	01EE5A	FBE5A1	2013	7
597148	01EE5A	FBE5A1	2013	7
597116	01EE5A	FBE5A1	2013	7
597073	01EE5A	FBE5A1	2013	7
597049	01EE5A	FBE5A1	2013	7
597136	01EE5A	FBE5A1	2013	7
597058	01EE5A	FBE5A1	2013	7
597059	01EE5A	FBE5A1	2013	7
596894	01EE5A	FBE5A1	2013	7
597164	01EE5A	FBE5A1	2013	7
597106	01EE5A	FBE5A1	2013	7
597065	01EE5A	FBE5A1	2013	7
597021	01EE5A	FBE5A1	2013	7
597152	01EE5A	FBE5A1	2013	7
596911	01EE5A	FBE5A1	2013	7
597175	01EE5A	FBE5A1	2013	7
596949	01EE5A	FBE5A1	2013	7
596954	01EE5A	FBE5A1	2013	7
596902	01EE5A	FBE5A1	2013	7
596957	01EE5A	FBE5A1	2013	7
596977	01EE5A	FBE5A1	2013	7
596938	01EE5A	FBE5A1	2013	7
597060	01EE5A	FBE5A1	2013	7
596910	01EE5A	FBE5A1	2013	7
596946	01EE5A	FBE5A1	2013	7
596939	01EE5A	FBE5A1	2013	7
597002	01EE5A	FBE5A1	2013	7
597126	01EE5A	FBE5A1	2013	7
597040	01EE5A	FBE5A1	2013	7
597117	01EE5A	FBE5A1	2013	7
596915	01EE5A	FBE5A1	2013	7
597035	01EE5A	FBE5A1	2013	7
597105	01EE5A	FBE5A1	2013	7
597119	01EE5A	FBE5A1	2013	7
597037	01EE5A	FBE5A1	2013	7
596973	01EE5A	FBE5A1	2013	7
596987	01EE5A	FBE5A1	2013	7
597003	01EE5A	FBE5A1	2013	7
597189	01EE5A	FBE5A1	2013	7
597159	01EE5A	FBD88F	2013	7
597179	01EE5A	FBD88F	2013	7
597131	01EE5A	FBD88F	2013	7
597180	01EE5A	FBD88F	2013	7
597133	01EE5A	FBD88F	2013	7
597100	01EE5A	FBD88F	2013	7
597118	01EE5A	FBD88F	2013	7
597124	01EE5A	FBD88F	2013	7
597130	01EE5A	FBD88F	2013	7
597166	01EE5A	FBD88F	2013	7
597195	01EE5A	FBD88F	2013	7
597114	01EE5A	FBD88F	2013	7
597099	01EE5A	FBD88F	2013	7
597155	01EE5A	FBD88F	2013	7
597102	01EE5A	FBD88F	2013	7
597145	01EE5A	FBD88F	2013	7
597191	01EE5A	FBD88F	2013	7
597113	01EE5A	FBD88F	2013	7
597095	01EE5A	FBD88F	2013	7
597098	01EE5A	FBD88F	2013	7
597127	01EE5A	FBD88F	2013	7
597170	01EE5A	FBD88F	2013	7
597171	01EE5A	FBD88F	2013	7
597115	01EE5A	FBD88F	2013	7
597139	01EE5A	FBD88F	2013	7
597096	01EE5A	FBD88F	2013	7
597172	01EE5A	FBD88F	2013	7
597103	01EE5A	FBD88F	2013	7
597093	01EE5A	FBD88F	2013	7
597123	01EE5A	FBD88F	2013	7
597135	01EE5A	FBD88F	2013	7
597144	01EE5A	FBD88F	2013	7
597188	01EE5A	FBD88F	2013	7
597174	01EE5A	FBD88F	2013	7
597186	01EE5A	FBD88F	2013	7
597111	01EE5A	FBD88F	2013	7
597134	01EE5A	FBD88F	2013	7
597141	01EE5A	FBD88F	2013	7
597158	01EE5A	FBD88F	2013	7
597185	01EE5A	FBD88F	2013	7
597110	01EE5A	FBD88F	2013	7
597132	01EE5A	FBD88F	2013	7
597194	01EE5A	FBD88F	2013	7
597153	01EE5A	FBD88F	2013	7
597177	01EE5A	FBD88F	2013	7
597137	01EE5A	FBD88F	2013	7
597193	01EE5A	FBD88F	2013	7
597107	01EE5A	FBD88F	2013	7
597097	01EE5A	FBD88F	2013	7
597147	01EE5A	FBD88F	2013	7
597149	01EE5A	FBD88F	2013	7
597163	01EE5A	FBD88F	2013	7
597160	01EE5A	FBD88F	2013	7
597169	01EE5A	FBD88F	2013	7
597167	01EE5A	FBD88F	2013	7
597128	01EE5A	FBD88F	2013	7
597178	01EE5A	FBD88F	2013	7
597192	01EE5A	FBD88F	2013	7
597154	01EE5A	FBD88F	2013	7
597104	01EE5A	FBD88F	2013	7
597143	01EE5A	FBD88F	2013	7
597120	01EE5A	FBD88F	2013	7
597190	01EE5A	FBD88F	2013	7
597109	01EE5A	FBD88F	2013	7
597125	01EE5A	FBD88F	2013	7
597176	01EE5A	FBD88F	2013	7
597112	01EE5A	FBD88F	2013	7
597121	01EE5A	FBD88F	2013	7
597156	01EE5A	FBD88F	2013	7
597092	01EE5A	FBD88F	2013	7
597161	01EE5A	FBD88F	2013	7
597146	01EE5A	FBD88F	2013	7
597184	01EE5A	FBD88F	2013	7
597138	01EE5A	FBD88F	2013	7
597168	01EE5A	FBD88F	2013	7
597094	01EE5A	FBD88F	2013	7
597013	FC5C89	FC386A	2013	7
597023	FC5C89	FC386A	2013	7
597028	FC5C89	FC386A	2013	7
597075	FC5C89	FC386A	2013	7
597081	FC5C89	FC386A	2013	7
597086	FC5C89	FC386A	2013	7
597000	FC5C89	FC386A	2013	7
597044	FC5C89	FC386A	2013	7
597069	FC5C89	FC386A	2013	7
597012	FC5C89	FC386A	2013	7
597076	FC5C89	FC386A	2013	7
597063	FC5C89	FC386A	2013	7
597072	FC5C89	FC386A	2013	7
597046	FC5C89	FC386A	2013	7
597083	FC5C89	FC386A	2013	7
597085	FC5C89	FC386A	2013	7
